"geneid","strand","fiveprime","threeprime"
"Pc2109T1C00002607g0000050","+",699,253
"Pc2109T1C00002607g0000070","-",854,759
"Pc2109T1C00002607g0000080","-",5572,854
"Pc2109T1C00002607g0000090","-",4347,5572
"Pc2109T1C00002607g0000100","+",4347,1419
"Pc2109T1C00002607g0000110","-",2304,1419
"Pc2109T1C00000360g0000140","+",224,2062
"Pc2109T1C00002607g0000120","-",404,2304
"Pc2109T1C00002607g0000130","-",1184,404
"Pc2109T1C00002607g0000150","-",32,158
"Pc2109T1C00002607g0000140","+",1184,158
"Pc2109T1C00002607g0000160","-",697,32
"Pc2109T1C00002607g0000170","-",265,697
"Pc2109T1C00002607g0000180","-",1603,265
"Pc2109T1C00002607g0000190","-",233,1603
"Pc2109T1C00002607g0000200","-",1151,233
"Pc2109T1C00002607g0000210","-",783,1151
"Pc2109T1C00000360g0000150","+",2062,4357
"Pc2109T1C00002607g0000220","-",1058,783
"Pc2109T1C00002607g0000230","-",1186,1058
"Pc2109T1C00002607g0000240","-",1215,1186
"Pc2109T1C00002607g0000250","-",2984,1215
"Pc2109T1C00002607g0000260","+",2984,143
"Pc2109T1C00002607g0000270","-",512,143
"Pc2109T1C00002607g0000280","-",595,512
"Pc2109T1C00002607g0000290","-",245,595
"Pc2109T1C00002607g0000300","+",245,797
"Pc2109T1C00002607g0000310","-",2238,797
"Pc2109T1C00000360g0000160","+",4357,235
"Pc2109T1C00002607g0000330","-",196,373
"Pc2109T1C00002607g0000320","+",2238,373
"Pc2109T1C00002607g0000340","+",196,206
"Pc2109T1C00002607g0000350","-",70,206
"Pc2109T1C00002607g0000360","-",NA,70
"Pc2109T1C00002608g0000020","-",2662,42
"Pc2109T1C00002608g0000030","-",1491,2662
"Pc2109T1C00002608g0000040","-",1983,1491
"Pc2109T1C00002608g0000050","-",866,1983
"Pc2109T1C00002608g0000060","+",866,536
"Pc2109T1C00002608g0000070","-",2112,536
"Pc2109T1C00002608g0000080","-",246,2112
"Pc2109T1C00002608g0000090","+",246,102
"Pc2109T1C00002608g0000100","+",102,289
"Pc2109T1C00002608g0000110","-",29,289
"Pc2109T1C00002608g0000120","-",1583,29
"Pc2109T1C00002608g0000140","-",196,794
"Pc2109T1C00002608g0000130","+",1583,794
"Pc2109T1C00002608g0000150","+",196,298
"Pc2109T1C00002608g0000160","-",30675,298
"Pc2109T1C00000374g0000020","+",604,438
"Pc2109T1C00002608g0000170","+",30675,8202
"Pc2109T1C00002608g0000180","+",8202,329
"Pc2109T1C00002608g0000190","-",1233,329
"Pc2109T1C00002608g0000200","-",180,1233
"Pc2109T1C00002608g0000220","-",998,103
"Pc2109T1C00002608g0000210","+",180,103
"Pc2109T1C00002608g0000240","-",334,316
"Pc2109T1C00002608g0000230","+",998,316
"Pc2109T1C00002608g0000250","-",3789,334
"Pc2109T1C00002608g0000260","-",23470,3789
"Pc2109T1C00000374g0000030","+",438,39
"Pc2109T1C00002608g0000270","-",374,23470
"Pc2109T1C00002608g0000280","-",192,374
"Pc2109T1C00002608g0000290","+",192,1148
"Pc2109T1C00002608g0000300","+",1148,1027
"Pc2109T1C00002608g0000320","-",2095,3990
"Pc2109T1C00002608g0000310","+",1027,3990
"Pc2109T1C00002608g0000340","-",1385,271
"Pc2109T1C00002608g0000330","+",2095,271
"Pc2109T1C00002608g0000350","-",951,1385
"Pc2109T1C00000374g0000040","+",39,442
"Pc2109T1C00002608g0000360","+",951,30401
"Pc2109T1C00002608g0000370","+",30401,501
"Pc2109T1C00002608g0000390","-",5043,162
"Pc2109T1C00002608g0000380","+",501,162
"Pc2109T1C00002608g0000410","-",3997,56
"Pc2109T1C00002608g0000400","+",5043,56
"Pc2109T1C00002608g0000420","+",3997,957
"Pc2109T1C00002608g0000430","+",957,761
"Pc2109T1C00002608g0000440","+",761,720
"Pc2109T1C00002608g0000450","-",1838,720
"Pc2109T1C00000374g0000050","+",442,131
"Pc2109T1C00002608g0000460","+",1838,1942
"Pc2109T1C00002608g0000480","-",224,7965
"Pc2109T1C00002608g0000470","+",1942,7965
"Pc2109T1C00002608g0000500","-",250,3005
"Pc2109T1C00002608g0000490","+",224,3005
"Pc2109T1C00002608g0000510","-",306,250
"Pc2109T1C00002608g0000530","-",120,122
"Pc2109T1C00002608g0000520","+",306,122
"Pc2109T1C00002608g0000540","+",120,720
"Pc2109T1C00002608g0000550","+",720,329
"Pc2109T1C00000374g0000060","+",131,244
"Pc2109T1C00002608g0000560","+",329,1278
"Pc2109T1C00002608g0000580","-",747,1420
"Pc2109T1C00002608g0000570","+",1278,1420
"Pc2109T1C00002608g0000590","-",2244,747
"Pc2109T1C00002608g0000600","-",2245,2244
"Pc2109T1C00002608g0000610","-",4582,2245
"Pc2109T1C00002608g0000620","-",1419,4582
"Pc2109T1C00002608g0000630","+",1419,2339
"Pc2109T1C00002608g0000640","-",432,2339
"Pc2109T1C00002608g0000650","+",432,2156
"Pc2109T1C00000376g0000020","-",7409,11717
"Pc2109T1C00002608g0000660","+",2156,352
"Pc2109T1C00002608g0000670","+",352,88
"Pc2109T1C00002608g0000680","-",15582,88
"Pc2109T1C00002608g0000690","-",19691,15582
"Pc2109T1C00002609g0000020","-",234,985
"Pc2109T1C00002609g0000030","-",47240,234
"Pc2109T1C00002609g0000040","+",47240,977
"Pc2109T1C00002609g0000050","+",977,4785
"Pc2109T1C00002609g0000060","-",NA,4785
"Pc2109T1C00002611g0000020","+",1982,293
"Pc2109T1C00002611g0000030","-",1760,293
"Pc2109T1C00002611g0000050","-",125,471
"Pc2109T1C00002611g0000040","+",1760,471
"Pc2109T1C00002611g0000060","+",125,374
"Pc2109T1C00002611g0000070","-",156,374
"Pc2109T1C00002611g0000080","+",156,138
"Pc2109T1C00002611g0000090","+",138,12
"Pc2109T1C00002611g0000100","-",234,12
"Pc2109T1C00002611g0000110","+",234,26
"Pc2109T1C00002611g0000120","-",156,26
"Pc2109T1C00000376g0000040","-",378,3170
"Pc2109T1C00000376g0000030","+",7409,3170
"Pc2109T1C00002611g0000130","-",1209,156
"Pc2109T1C00002611g0000150","-",211,75
"Pc2109T1C00002611g0000140","+",1209,75
"Pc2109T1C00002611g0000160","-",154,211
"Pc2109T1C00002611g0000170","-",230,154
"Pc2109T1C00002611g0000180","-",257,230
"Pc2109T1C00002611g0000190","-",334,257
"Pc2109T1C00002611g0000200","-",203,334
"Pc2109T1C00002611g0000210","-",229,203
"Pc2109T1C00000376g0000050","-",1317,378
"Pc2109T1C00002611g0000230","-",879,63
"Pc2109T1C00002611g0000220","+",229,63
"Pc2109T1C00002611g0000240","+",879,678
"Pc2109T1C00002611g0000250","+",678,79
"Pc2109T1C00002611g0000260","-",210,79
"Pc2109T1C00002611g0000270","+",210,212
"Pc2109T1C00002611g0000280","-",331,212
"Pc2109T1C00002611g0000290","-",302,331
"Pc2109T1C00002611g0000310","-",538,282
"Pc2109T1C00002611g0000300","+",302,282
"Pc2109T1C00002611g0000320","-",330,538
"Pc2109T1C00002611g0000330","-",760,330
"Pc2109T1C00002611g0000340","-",2440,760
"Pc2109T1C00002611g0000360","-",792,6223
"Pc2109T1C00002611g0000350","+",2440,6223
"Pc2109T1C00002611g0000380","-",92,1724
"Pc2109T1C00002611g0000370","+",792,1724
"Pc2109T1C00002611g0000390","+",92,346
"Pc2109T1C00002611g0000400","-",468,346
"Pc2109T1C00002611g0000410","+",468,261
"Pc2109T1C00000376g0000060","+",1317,742
"Pc2109T1C00002611g0000420","+",261,902
"Pc2109T1C00002611g0000430","-",1161,902
"Pc2109T1C00002611g0000440","-",1434,1161
"Pc2109T1C00002611g0000450","+",1434,2489
"Pc2109T1C00002611g0000460","-",16797,2489
"Pc2109T1C00002611g0000470","+",16797,4561
"Pc2109T1C00002611g0000480","-",4863,4561
"Pc2109T1C00002611g0000490","+",4863,1262
"Pc2109T1C00002611g0000500","+",1262,1865
"Pc2109T1C00002611g0000510","-",724,1865
"Pc2109T1C00000376g0000070","+",742,982
"Pc2109T1C00002611g0000530","-",145,35
"Pc2109T1C00002611g0000520","+",724,35
"Pc2109T1C00002611g0000540","+",145,721
"Pc2109T1C00002611g0000550","+",721,470
"Pc2109T1C00002611g0000560","+",470,1924
"Pc2109T1C00002611g0000570","-",219,1924
"Pc2109T1C00002611g0000580","+",219,629
"Pc2109T1C00002611g0000590","+",629,137
"Pc2109T1C00002611g0000600","-",126,137
"Pc2109T1C00002611g0000610","+",126,208
"Pc2109T1C00002611g0000620","-",155,208
"Pc2109T1C00000376g0000080","+",982,5083
"Pc2109T1C00000376g0000090","-",3770,5083
"Pc2109T1C00002611g0000630","-",169,155
"Pc2109T1C00002611g0000640","-",178,169
"Pc2109T1C00002611g0000650","-",136,178
"Pc2109T1C00002611g0000660","+",136,524
"Pc2109T1C00002611g0000670","+",524,299
"Pc2109T1C00002611g0000680","+",299,87
"Pc2109T1C00002611g0000700","-",1939,214
"Pc2109T1C00002611g0000690","+",87,214
"Pc2109T1C00002611g0000710","+",1939,11850
"Pc2109T1C00000071g0000390","+",13674,11343
"Pc2109T1C00002611g0000730","-",246,125
"Pc2109T1C00002611g0000720","+",11850,125
"Pc2109T1C00002611g0000740","-",415,246
"Pc2109T1C00002611g0000750","-",13577,415
"Pc2109T1C00002611g0000760","+",13577,253
"Pc2109T1C00002611g0000770","-",2412,253
"Pc2109T1C00002611g0000780","-",171,2412
"Pc2109T1C00002611g0000790","-",161,171
"Pc2109T1C00002611g0000800","-",1442,161
"Pc2109T1C00002611g0000810","-",558,1442
"Pc2109T1C00000376g0000100","+",3770,5813
"Pc2109T1C00002611g0000830","-",1003,207
"Pc2109T1C00002611g0000820","+",558,207
"Pc2109T1C00002611g0000840","+",1003,459
"Pc2109T1C00002611g0000850","-",258,459
"Pc2109T1C00002611g0000860","-",176,258
"Pc2109T1C00002611g0000870","+",176,1171
"Pc2109T1C00002611g0000880","+",1171,2911
"Pc2109T1C00002611g0000890","+",2911,1263
"Pc2109T1C00002611g0000910","-",4315,1963
"Pc2109T1C00002611g0000900","+",1263,1963
"Pc2109T1C00000376g0000110","+",5813,32
"Pc2109T1C00002611g0000920","+",4315,725
"Pc2109T1C00002611g0000930","-",386,725
"Pc2109T1C00002611g0000940","-",819,386
"Pc2109T1C00002611g0000950","-",3176,819
"Pc2109T1C00002611g0000960","-",3456,3176
"Pc2109T1C00002611g0000980","-",327,702
"Pc2109T1C00002611g0000970","+",3456,702
"Pc2109T1C00002611g0000990","+",327,5868
"Pc2109T1C00002611g0001000","+",5868,674
"Pc2109T1C00002611g0001010","-",7303,674
"Pc2109T1C00000376g0000120","+",32,72651
"Pc2109T1C00002611g0001020","+",7303,549
"Pc2109T1C00002611g0001030","-",389,549
"Pc2109T1C00002611g0001050","-",439,247
"Pc2109T1C00002611g0001040","+",389,247
"Pc2109T1C00002611g0001060","-",103,439
"Pc2109T1C00002611g0001070","+",103,474
"Pc2109T1C00002611g0001080","+",474,1967
"Pc2109T1C00002611g0001100","-",9727,4266
"Pc2109T1C00002611g0001090","+",1967,4266
"Pc2109T1C00002611g0001110","+",9727,36
"Pc2109T1C00000376g0000140","-",3539,9736
"Pc2109T1C00000376g0000130","+",72651,9736
"Pc2109T1C00002611g0001120","+",36,3617
"Pc2109T1C00002611g0001130","+",3617,302
"Pc2109T1C00002611g0001150","-",259,207
"Pc2109T1C00002611g0001140","+",302,207
"Pc2109T1C00002611g0001170","-",192,268
"Pc2109T1C00002611g0001160","+",259,268
"Pc2109T1C00002611g0001190","-",963,128
"Pc2109T1C00002611g0001180","+",192,128
"Pc2109T1C00002611g0001200","+",963,95
"Pc2109T1C00002611g0001210","-",184,95
"Pc2109T1C00002611g0001220","+",184,1100
"Pc2109T1C00002611g0001230","+",1100,3462
"Pc2109T1C00002611g0001240","+",3462,1204
"Pc2109T1C00002611g0001250","+",1204,1084
"Pc2109T1C00002611g0001260","+",1084,91
"Pc2109T1C00002611g0001270","-",107,91
"Pc2109T1C00002611g0001280","-",97,107
"Pc2109T1C00002611g0001290","+",97,856
"Pc2109T1C00002611g0001300","+",856,56
"Pc2109T1C00002611g0001310","-",219,56
"Pc2109T1C00002611g0001320","-",363,219
"Pc2109T1C00000376g0000150","+",3539,61
"Pc2109T1C00002611g0001330","+",363,5360
"Pc2109T1C00002611g0001340","+",5360,369
"Pc2109T1C00002611g0001360","-",4543,2697
"Pc2109T1C00002611g0001350","+",369,2697
"Pc2109T1C00002611g0001380","-",1796,74
"Pc2109T1C00002611g0001370","+",4543,74
"Pc2109T1C00002611g0001390","+",1796,1262
"Pc2109T1C00002611g0001400","-",1268,1262
"Pc2109T1C00002611g0001410","-",231,1268
"Pc2109T1C00000376g0000160","+",61,5055
"Pc2109T1C00002611g0001420","+",231,133
"Pc2109T1C00002611g0001430","+",133,139
"Pc2109T1C00002611g0001450","-",26,149
"Pc2109T1C00002611g0001440","+",139,149
"Pc2109T1C00002611g0001460","-",1974,26
"Pc2109T1C00002611g0001480","-",62,50853
"Pc2109T1C00002611g0001470","+",1974,50853
"Pc2109T1C00002611g0001490","-",249,62
"Pc2109T1C00002611g0001500","-",217,249
"Pc2109T1C00002611g0001510","-",1315,217
"Pc2109T1C00002611g0001520","-",664,1315
"Pc2109T1C00000376g0000170","+",5055,3
"Pc2109T1C00002611g0001530","-",665,664
"Pc2109T1C00002611g0001540","-",410,665
"Pc2109T1C00002611g0001550","-",1668,410
"Pc2109T1C00002611g0001560","-",175,1668
"Pc2109T1C00002611g0001580","-",178,136
"Pc2109T1C00002611g0001570","+",175,136
"Pc2109T1C00002611g0001600","-",671,127
"Pc2109T1C00002611g0001590","+",178,127
"Pc2109T1C00002611g0001620","-",194,226
"Pc2109T1C00002611g0001610","+",671,226
"Pc2109T1C00000376g0000180","+",3,16888
"Pc2109T1C00000376g0000190","-",929,16888
"Pc2109T1C00002611g0001630","-",350,194
"Pc2109T1C00002611g0001640","-",327,350
"Pc2109T1C00002611g0001650","+",327,128
"Pc2109T1C00002611g0001660","+",128,77
"Pc2109T1C00002611g0001670","-",182,77
"Pc2109T1C00002611g0001690","-",553,178
"Pc2109T1C00002611g0001680","+",182,178
"Pc2109T1C00002611g0001700","+",553,4668
"Pc2109T1C00002611g0001710","+",4668,769
"Pc2109T1C00000071g0000400","+",11343,1608
"Pc2109T1C00002611g0001720","+",769,16864
"Pc2109T1C00002611g0001730","+",16864,583
"Pc2109T1C00002611g0001740","-",1527,583
"Pc2109T1C00002611g0001750","+",1527,238
"Pc2109T1C00002611g0001760","+",238,1113
"Pc2109T1C00002611g0001770","-",105,1113
"Pc2109T1C00002611g0001790","-",276,333
"Pc2109T1C00002611g0001780","+",105,333
"Pc2109T1C00002611g0001800","+",276,145
"Pc2109T1C00002611g0001810","-",176,145
"Pc2109T1C00000382g0000010","+",NA,123
"Pc2109T1C00000382g0000020","-",2568,123
"Pc2109T1C00002611g0001830","-",11134,115
"Pc2109T1C00002611g0001820","+",176,115
"Pc2109T1C00002611g0001850","-",59,709
"Pc2109T1C00002611g0001840","+",11134,709
"Pc2109T1C00002611g0001860","-",75,59
"Pc2109T1C00002611g0001870","-",3414,75
"Pc2109T1C00002611g0001880","-",117,3414
"Pc2109T1C00002611g0001890","-",154,117
"Pc2109T1C00002611g0001900","-",213,154
"Pc2109T1C00002611g0001910","-",234,213
"Pc2109T1C00002611g0001920","-",292,234
"Pc2109T1C00002611g0001930","-",404,292
"Pc2109T1C00002611g0001940","-",145,404
"Pc2109T1C00002611g0001950","+",145,24
"Pc2109T1C00002611g0001960","-",178,24
"Pc2109T1C00002611g0001970","-",310,178
"Pc2109T1C00002611g0001980","+",310,3756
"Pc2109T1C00002611g0001990","-",3415,3756
"Pc2109T1C00002611g0002000","-",6918,3415
"Pc2109T1C00002611g0002010","-",1350,6918
"Pc2109T1C00002611g0002020","-",93,1350
"Pc2109T1C00000382g0000040","-",127,187
"Pc2109T1C00000382g0000030","+",2568,187
"Pc2109T1C00002611g0002030","-",492,93
"Pc2109T1C00002611g0002040","-",184,492
"Pc2109T1C00002611g0002050","+",184,576
"Pc2109T1C00002611g0002060","-",3489,576
"Pc2109T1C00002611g0002070","+",3489,2399
"Pc2109T1C00002611g0002080","+",2399,1163
"Pc2109T1C00002611g0002090","+",1163,247
"Pc2109T1C00002611g0002100","+",247,389
"Pc2109T1C00002611g0002110","-",3178,389
"Pc2109T1C00000382g0000050","-",146,127
"Pc2109T1C00002611g0002120","+",3178,2125
"Pc2109T1C00002611g0002130","-",109,2125
"Pc2109T1C00002611g0002140","-",182,109
"Pc2109T1C00002611g0002150","+",182,182
"Pc2109T1C00002611g0002160","+",182,440
"Pc2109T1C00002611g0002170","-",1694,440
"Pc2109T1C00002611g0002180","-",723,1694
"Pc2109T1C00002611g0002190","+",723,3505
"Pc2109T1C00002611g0002210","-",2080,1557
"Pc2109T1C00002611g0002200","+",3505,1557
"Pc2109T1C00002611g0002220","+",2080,1322
"Pc2109T1C00002611g0002230","+",1322,7554
"Pc2109T1C00002611g0002240","+",7554,1390
"Pc2109T1C00002611g0002250","-",3119,1390
"Pc2109T1C00002611g0002270","-",4828,376
"Pc2109T1C00002611g0002260","+",3119,376
"Pc2109T1C00002611g0002280","-",2284,4828
"Pc2109T1C00002611g0002290","-",185,2284
"Pc2109T1C00002611g0002300","-",2471,185
"Pc2109T1C00002611g0002310","-",170,2471
"Pc2109T1C00000382g0000060","+",146,1036
"Pc2109T1C00002611g0002330","-",222,183
"Pc2109T1C00002611g0002320","+",170,183
"Pc2109T1C00002611g0002340","+",222,106
"Pc2109T1C00002611g0002350","-",304,106
"Pc2109T1C00002611g0002360","-",240,304
"Pc2109T1C00002611g0002370","-",4459,240
"Pc2109T1C00002611g0002380","-",2106,4459
"Pc2109T1C00002611g0002390","+",2106,2048
"Pc2109T1C00002611g0002400","+",2048,282
"Pc2109T1C00002611g0002410","+",282,1033
"Pc2109T1C00002611g0002420","-",224,1033
"Pc2109T1C00000382g0000070","+",1036,420
"Pc2109T1C00000382g0000080","-",59,420
"Pc2109T1C00002611g0002440","-",15289,83
"Pc2109T1C00002611g0002430","+",224,83
"Pc2109T1C00002611g0002450","-",56,15289
"Pc2109T1C00002611g0002460","-",26270,56
"Pc2109T1C00002611g0002470","-",28262,26270
"Pc2109T1C00002611g0002480","+",28262,361
"Pc2109T1C00002611g0002500","-",412,181
"Pc2109T1C00002611g0002490","+",361,181
"Pc2109T1C00002611g0002510","+",412,90
"Pc2109T1C00000382g0000090","-",6782,59
"Pc2109T1C00002611g0002520","+",90,3311
"Pc2109T1C00002611g0002530","+",3311,1541
"Pc2109T1C00002611g0002540","+",1541,1163
"Pc2109T1C00002611g0002550","-",732,1163
"Pc2109T1C00002611g0002570","-",13,194
"Pc2109T1C00002611g0002560","+",732,194
"Pc2109T1C00002611g0002580","-",936,13
"Pc2109T1C00002611g0002600","-",NA,713
"Pc2109T1C00002611g0002590","+",936,713
"Pc2109T1C00002612g0000010","+",NA,364
"Pc2109T1C00002612g0000030","-",2346,180
"Pc2109T1C00002612g0000020","+",364,180
"Pc2109T1C00002612g0000040","+",2346,90
"Pc2109T1C00002612g0000050","+",90,2414
"Pc2109T1C00002612g0000060","+",2414,234
"Pc2109T1C00002612g0000070","+",234,358
"Pc2109T1C00002612g0000080","-",732,358
"Pc2109T1C00002612g0000100","-",935,1278
"Pc2109T1C00002612g0000090","+",732,1278
"Pc2109T1C00002612g0000120","-",22,714
"Pc2109T1C00002612g0000110","+",935,714
"Pc2109T1C00002612g0000130","-",590,22
"Pc2109T1C00000071g0000420","-",3,41627
"Pc2109T1C00000071g0000410","+",1608,41627
"Pc2109T1C00000382g0000100","+",6782,1370
"Pc2109T1C00000382g0000110","-",1741,1370
"Pc2109T1C00002612g0000150","-",2050,6431
"Pc2109T1C00002612g0000140","+",590,6431
"Pc2109T1C00002612g0000160","+",2050,1835
"Pc2109T1C00002612g0000170","+",1835,321
"Pc2109T1C00002612g0000180","-",297,321
"Pc2109T1C00002612g0000190","-",682,297
"Pc2109T1C00002612g0000200","-",466,682
"Pc2109T1C00002612g0000210","-",1906,466
"Pc2109T1C00002612g0000220","+",1906,1577
"Pc2109T1C00002612g0000230","-",1105,1577
"Pc2109T1C00002613g0000010","+",NA,4249
"Pc2109T1C00002613g0000020","-",4228,4249
"Pc2109T1C00002613g0000040","-",171,66
"Pc2109T1C00002613g0000030","+",4228,66
"Pc2109T1C00002613g0000060","-",11144,144
"Pc2109T1C00002613g0000050","+",171,144
"Pc2109T1C00002613g0000070","+",11144,2027
"Pc2109T1C00002613g0000090","-",83,138
"Pc2109T1C00002613g0000080","+",2027,138
"Pc2109T1C00002613g0000100","-",167,83
"Pc2109T1C00000382g0000130","-",1178,72379
"Pc2109T1C00000382g0000120","+",1741,72379
"Pc2109T1C00002613g0000110","-",2530,167
"Pc2109T1C00002613g0000120","+",2530,73
"Pc2109T1C00002613g0000130","-",28,73
"Pc2109T1C00002613g0000140","+",28,191
"Pc2109T1C00002613g0000150","+",191,361
"Pc2109T1C00002613g0000160","-",1075,361
"Pc2109T1C00002613g0000170","-",982,1075
"Pc2109T1C00002613g0000180","+",982,1773
"Pc2109T1C00002613g0000190","+",1773,333
"Pc2109T1C00002613g0000200","-",2250,333
"Pc2109T1C00000382g0000140","-",89658,1178
"Pc2109T1C00002613g0000220","-",3992,273
"Pc2109T1C00002613g0000210","+",2250,273
"Pc2109T1C00002613g0000230","-",229,3992
"Pc2109T1C00002613g0000240","+",229,3257
"Pc2109T1C00002613g0000260","-",2327,612
"Pc2109T1C00002613g0000250","+",3257,612
"Pc2109T1C00002613g0000270","-",122,2327
"Pc2109T1C00002613g0000280","-",371,122
"Pc2109T1C00002613g0000290","+",371,251
"Pc2109T1C00002613g0000300","-",335,251
"Pc2109T1C00002613g0000310","-",2080,335
"Pc2109T1C00002613g0000330","-",3683,3400
"Pc2109T1C00002613g0000320","+",2080,3400
"Pc2109T1C00002613g0000340","-",173,3683
"Pc2109T1C00002613g0000350","-",179,173
"Pc2109T1C00002613g0000360","-",172,179
"Pc2109T1C00002613g0000370","+",172,2223
"Pc2109T1C00002613g0000380","-",1321,2223
"Pc2109T1C00002613g0000390","+",1321,912
"Pc2109T1C00000382g0000150","+",89658,244
"Pc2109T1C00002613g0000410","-",47138,3385
"Pc2109T1C00002613g0000400","+",912,3385
"Pc2109T1C00002613g0000430","-",35757,4221
"Pc2109T1C00002613g0000420","+",47138,4221
"Pc2109T1C00002613g0000440","+",35757,7351
"Pc2109T1C00002613g0000450","+",7351,1386
"Pc2109T1C00002613g0000460","+",1386,91
"Pc2109T1C00002613g0000470","-",371,91
"Pc2109T1C00002613g0000480","-",1044,371
"Pc2109T1C00002613g0000490","+",1044,269
"Pc2109T1C00000382g0000170","-",21119,14853
"Pc2109T1C00000382g0000160","+",244,14853
"Pc2109T1C00002613g0000510","-",908,1413
"Pc2109T1C00002613g0000500","+",269,1413
"Pc2109T1C00002613g0000520","+",908,1202
"Pc2109T1C00002613g0000530","+",1202,351
"Pc2109T1C00002613g0000540","+",351,139
"Pc2109T1C00002613g0000560","-",2553,644
"Pc2109T1C00002613g0000550","+",139,644
"Pc2109T1C00002613g0000570","+",2553,114
"Pc2109T1C00002613g0000590","-",215,276
"Pc2109T1C00002613g0000580","+",114,276
"Pc2109T1C00002613g0000600","-",2478,215
"Pc2109T1C00002613g0000610","-",293,2478
"Pc2109T1C00002613g0000620","+",293,8359
"Pc2109T1C00002613g0000630","+",8359,157
"Pc2109T1C00002613g0000650","-",362,467
"Pc2109T1C00002613g0000640","+",157,467
"Pc2109T1C00002613g0000670","-",183,484
"Pc2109T1C00002613g0000660","+",362,484
"Pc2109T1C00002613g0000680","+",183,1348
"Pc2109T1C00002613g0000690","+",1348,700
"Pc2109T1C00002613g0000700","-",337,700
"Pc2109T1C00000382g0000180","+",21119,33698
"Pc2109T1C00002613g0000710","-",226,337
"Pc2109T1C00002613g0000720","-",284,226
"Pc2109T1C00002613g0000730","-",233,284
"Pc2109T1C00002613g0000740","+",233,249
"Pc2109T1C00002613g0000750","+",249,7795
"Pc2109T1C00002613g0000760","+",7795,1435
"Pc2109T1C00002613g0000770","+",1435,3936
"Pc2109T1C00002613g0000790","-",181,140
"Pc2109T1C00002613g0000780","+",3936,140
"Pc2109T1C00000382g0000200","-",240,12128
"Pc2109T1C00000382g0000190","+",33698,12128
"Pc2109T1C00002613g0000800","+",181,1327
"Pc2109T1C00002613g0000810","+",1327,492
"Pc2109T1C00002613g0000830","-",15298,169
"Pc2109T1C00002613g0000820","+",492,169
